Description,Price,Rating,Reviews,URL
ADISA Laptop Messenger Bag Briefcase 15.6 Inches,₹399,3.8 out of 5 stars,7,http://www.amazon.in/ADISA-Laptop-Messenger-Briefcase-Inches/dp/B09JMTQTQZ/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1664031946&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-275
Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New Butterfly),₹249,3.7 out of 5 stars,128,http://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Butterfly/dp/B08D54HMS3/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1664031946&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-276
"Zouk Women's Handcrafted Blue Kalamkari Office and 15.6"" Laptop Bag","₹1,699",3.8 out of 5 stars,9,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzMwNjE4NTM0MDAzOTk0OjE2NjQwMzE5NDY6c3BfYnRmOjIwMDQ3MDk2NTE0Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FWomens-Handcrafted-Kalamkari-Office-Laptop%2Fdp%2FB09T3MY92D%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031946%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB
"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,150",4.7 out of 5 stars,45,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzMwNjE4NTM0MDAzOTk0OjE2NjQwMzE5NDY6c3BfYnRmOjIwMDYyNzIxOTIxNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031946%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26psc%3D1
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,400",4.2 out of 5 stars,23,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A03407974AVXR9G9ECEQ&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031957%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26psc%3D1&qualifier=1664031957&id=4719888991117456&widgetName=sp_atf_next
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)","₹1,400",4.3 out of 5 stars,47,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0340953PR9KD95VMC6U&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031957%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26psc%3D1&qualifier=1664031957&id=4719888991117456&widgetName=sp_atf_next
Wildcraft 44 Ltrs Blaze 3 Wc Bold Blue Orange Casual Backpack (12273_Wc_Bold_Blue_Org)(HxWxD : 19x13.5x10.5)(inches),"₹1,760",4.3 out of 5 stars,105,http://www.amazon.in/Wildcraft-Orange-Casual-Backpack-12273_Wc_Bold_Blue_Org/dp/B0836F1H4F/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-275
"ZIPLINE Leatherette Executive Formal 15.6 Laptop & MacBook Briefcase Messenger/Office/Travel/Executive/Business Bag for Men Women with Multiple compartments (Black),(1-Bag)","₹1,332",4.2 out of 5 stars,582,http://www.amazon.in/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756YXLPM/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-276
Arctic Fox Slope Anti Theft Backpack with USB Charging Port 15 Inch Laptop Backpack (Camo Black),"₹1,407",4.5 out of 5 stars,204,http://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QC43BB/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-277
Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,₹545,3.7 out of 5 stars,292,http://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-278
Amazon Basics - Casual 21L  Laptop Backpack,₹649,4.5 out of 5 stars,6,http://www.amazon.in/Amazon-Basics-Casual-Laptop-Backpack/dp/B09W4X977X/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-279
Half Moon 35 L Casual Waterproof 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (Black),₹649,3.8 out of 5 stars,173,http://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B08RB3ZSLH/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-280
F Gear Luxur Black 25 liter Laptop Backpack,₹949,4.4 out of 5 stars,"4,716",http://www.amazon.in/F-Gear-Luxur-Black-Backpack/dp/B01F7AJ8MI/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-281
Wooum Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,₹314,4.2 out of 5 stars,449,http://www.amazon.in/Wooum-Travel-Business-Messenger-Shoulder/dp/B09MWGV9PR/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-282
"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,550",4.0 out of 5 stars,28,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A02441351NCVVAT6YWI80&url=%2Fuppercase-Backpack-2500EBP1-repellent-sustainable%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031957%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26psc%3D1&qualifier=1664031957&id=4719888991117456&widgetName=sp_mtf
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹609,3.9 out of 5 stars,996,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A0227599DCXA0H8EF82F&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2TCSW7%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031957%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26psc%3D1&qualifier=1664031957&id=4719888991117456&widgetName=sp_mtf
"AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, in-Built Shock Absorber, Blue","₹3,999",5.0 out of 5 stars,4,http://www.amazon.in/AirCase-Anti-Gravity-Ergonomic-Technology-Protected/dp/B0B87NZC1H/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-285
"Harissons Bags Delta 39 L Polyester Black 15.6"" inch Laptop Backpack | Office, College, Travel Bag (Black, Orange)","₹1,878",4.3 out of 5 stars,"1,358",http://www.amazon.in/Harissons-Backpack-Abrassion-Integrated-backstaps/dp/B07PBKQXCZ/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-286
"NFI essentials Unisex Sling Bag | Cross Body Multipurpose Hand Bag | Sling Bag For Men & Women | Slim Bag for Office, Cash, Business Collection, Travelling | Stylish Hanging Side Messenger Bag (Blue)",₹499,3.5 out of 5 stars,239,http://www.amazon.in/NFI-essentials-Unisex-Multipurpose-Polyester/dp/B07ZX82ZY3/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-287
Wildcraft 31 Ltrs Blue Casual Backpack (11653-Blue),"₹1,299",4.6 out of 5 stars,516,http://www.amazon.in/Wildcraft-Ltrs-Casual-Backpack-11653-Blue/dp/B079Q46MRT/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-288
F Gear Bi Frost 47 cms Casual Laptop Backpack (2472) - Grey,₹620,4.0 out of 5 stars,243,http://www.amazon.in/F-Gear-Bi-Frost-Backpack-Grey/dp/B01JGD0FYM/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-289
Baggit Women's Handbag,₹398,3.8 out of 5 stars,214,http://www.amazon.in/Baggit-Womens-Sling-bag-Mintgreen/dp/B09F3PMT3R/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-290
"TRUE HUMAN backpack with USB charging Port Laptop bag , office bag , college bag ,office bag , college bag ( COOPER )",₹609,4.3 out of 5 stars,6,http://www.amazon.in/TRUE-HUMAN-backpack-charging-college/dp/B0BC1T7FBP/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-291
Crafts My Dream Women's Sling Bag (Multicolored),₹330,4.0 out of 5 stars,"1,377",http://www.amazon.in/Crafts-My-Dream-Womens-CMD2904/dp/B0100BD0IW/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1664031957&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-292
"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,150",4.7 out of 5 stars,45,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A03410092F4QAVLGVLCLA&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031957%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-293-spons%26psc%3D1&qualifier=1664031957&id=4719888991117456&widgetName=sp_btf
Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),₹619,3.9 out of 5 stars,"12,939",http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A02215913OJ9ABXWGR091&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031957%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26psc%3D1&qualifier=1664031957&id=4719888991117456&widgetName=sp_btf
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,400",4.2 out of 5 stars,23,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODU3MzczMTAxNDAzNjk2OjE2NjQwMzE5Njg6c3BfYXRmX25leHQ6MjAwNjI3MjE5MjE3OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031967%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26psc%3D1
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)","₹1,400",4.3 out of 5 stars,47,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODU3MzczMTAxNDAzNjk2OjE2NjQwMzE5Njg6c3BfYXRmX25leHQ6MjAwNjI3MjE5MjE2OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031967%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26psc%3D1
Cosmus Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,"₹2,024",4.3 out of 5 stars,800,http://www.amazon.in/COSMUS-Polyester-Multi-functional-Convertible-15-6-Inch/dp/B07D1R1K84/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-291
"QOXOLYZ Draw String Bag Gym Sports Shoe Bag and Multi Utility Bag ( Dori Bag ), Waterproof Bag & Mobile Holder Pyramid Stand - Random Colour",₹99,,,http://www.amazon.in/QOXOLYZ-String-Utility-Waterproof-Pyramid/dp/B0BCL4P6J7/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-292
Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,₹599,3.9 out of 5 stars,"3,271",http://www.amazon.in/Fur-Jaden-Waterproof-Charging-BM30_Navy/dp/B07G4G3NPD/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-293
PALAY® Blackpink School Backpack for Girls School Bag with with USB Charging and Headset Port Kpop Idol Print Design Laptop Bag College School Bookbag for Boys,"₹1,570",3.9 out of 5 stars,14,http://www.amazon.in/Blackpink-Backpack-Charging-Headset-College/dp/B09XMGJZH8/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-294
ICEMART 25 L Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students (RED),₹499,3.5 out of 5 stars,6,http://www.amazon.in/ICEMART-Waterproof-Backpack-College-Students/dp/B09RPJQ971/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-295
Hp Trendsetter Backpack,"₹1,199",4.4 out of 5 stars,862,http://www.amazon.in/HP-Hp-Trendsetter-Backpack/dp/B01I1CH5L0/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-296
Wooum Small Size Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women (9x3.56inch),₹314,4.0 out of 5 stars,"1,017",http://www.amazon.in/Wooum-Business-Messenger-Shoulder-9x3-56inch/dp/B09KV1PFHV/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-297
HP Lightweight backpack Variation,"₹1,310",4.1 out of 5 stars,130,http://www.amazon.in/HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-298
"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,550",4.0 out of 5 stars,28,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODU3MzczMTAxNDAzNjk2OjE2NjQwMzE5Njg6c3BfbXRmOjIwMDY1MDI3MDgwOTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fuppercase-Backpack-2500EBP1-repellent-sustainable%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031967%26sprefix%3Dba%252Caps%252C283%26sr%3D8-299-spons%26psc%3D1
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹609,3.9 out of 5 stars,996,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODU3MzczMTAxNDAzNjk2OjE2NjQwMzE5Njg6c3BfbXRmOjIwMDM1MTgyOTQ5OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2TCSW7%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031967%26sprefix%3Dba%252Caps%252C283%26sr%3D8-300-spons%26psc%3D1
TYPIFY® PU Leather Teddy Keychain Women Backpack Handbag,₹399,3.9 out of 5 stars,82,http://www.amazon.in/TYPIFY%C2%AE-Leather-Keychain-Backpack-College/dp/B09XB7GVN7/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-301
"Sirona Sanitary Disposable Bags - 30 Bags for Discreet Disposal of Tampons, Condoms, Sanitary Pads, Panty Liner and Personal Hygiene Waste",₹129,4.4 out of 5 stars,492,http://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B074CFRDX4/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-302
Killer ENTIZO Traveller Sling Bag For 10 inches iPad/Tablet - Shoulder Side Sling Bag for Men,₹571,4.4 out of 5 stars,"1,715",http://www.amazon.in/Killer-Entizo-Traveler-Tablet-Shoulder/dp/B06XDBJ2PS/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-303
Lavie Women's Betula Tote Bag | Ladies Purse Handbag,₹799,4.1 out of 5 stars,"16,406",http://www.amazon.in/Lavie-Betula-Womens-Tote-Dark/dp/B08J8KM544/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-304
iXport™ Kpop BTS Bangtan Boys Casual Backpack Daypack Laptop Bag School Bag Shoulder Bag with USB Charging Port,₹999,3.3 out of 5 stars,3,http://www.amazon.in/iXportTM-Bangtan-Backpack-Shoulder-Charging/dp/B0B89L58SP/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-305
"FunBlast Unicorn Pop it Sling Bag - Crossbody Bag for Kids, Pop it Purse for Girls, Pop It Bag for Girls, Pop it Bag for Girls, (Pack of 1 Pcs Random Color)",₹369,3.6 out of 5 stars,150,http://www.amazon.in/FunBlast-Mens-Womens-Sling-Multicolour/dp/B09N42KLNX/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-306
HP Odyssey Backpack for 15.6-inch Laptop (Grey/Green),"₹2,364",4.5 out of 5 stars,"5,049",http://www.amazon.in/HP-Odyssey-Backpack-15-6-inch-Laptop/dp/B012K57MYE/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-307
"BeyBee Baby Diaper Nappy Changing Baby Diaper Bag/Baby Bag/Mummy Bag/Handbag Mama's Bag {Diaper Bag} (Dark Blue, One Size)",₹508,4.4 out of 5 stars,802,http://www.amazon.in/Bey-Bee-Mamas-Diaper-Dark/dp/B01D785OJ8/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1664031967&sprefix=ba%2Caps%2C283&sr=8-308
"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,150",4.7 out of 5 stars,45,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODU3MzczMTAxNDAzNjk2OjE2NjQwMzE5Njg6c3BfYnRmOjIwMDYyNzIxOTIxNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031967%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26psc%3D1
Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),₹619,3.9 out of 5 stars,"12,939",http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODU3MzczMTAxNDAzNjk2OjE2NjQwMzE5Njg6c3BfYnRmOjIwMDM1MTgyOTQ3Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031967%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26psc%3D1
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,400",4.2 out of 5 stars,23,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDEwODUxOTQyNzg3MTc6MTY2NDAzMTk4MjpzcF9hdGZfbmV4dDoyMDA2MjcyMTkyMTc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031982%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26psc%3D1
